,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
10321,10322,2012-03-11,1,1,3,4,0,0,0,1,0.24,0.2424,0.6,0.1343,7,15,22
7728,7729,2011-11-23,4,0,11,15,0,3,1,2,0.42,0.4242,0.54,0.4478,13,194,207
8929,8930,2012-01-12,1,1,1,22,0,4,1,1,0.38,0.3939,0.76,0.2985,12,121,133
2526,2527,2011-04-20,2,0,4,4,0,3,1,1,0.4,0.4091,1.0,0.1045,5,4,9
5793,5794,2011-09-03,3,0,9,20,0,6,0,1,0.7,0.6667,0.79,0.1642,99,120,219
14440,14441,2012-08-29,3,1,8,21,0,3,1,1,0.66,0.6212,0.54,0.1045,48,265,313
12801,12802,2012-06-22,3,1,6,14,0,5,1,1,0.88,0.8029999999999999,0.39,0.2239,65,198,263
16697,16698,2012-12-03,4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,40,228,268
4516,4517,2011-07-12,3,0,7,2,0,2,1,1,0.7,0.6667,0.79,0.1045,2,7,9
10025,10026,2012-02-27,1,1,2,18,0,1,1,1,0.52,0.5,0.27,0.4179,10,517,527
2861,2862,2011-05-04,2,0,5,3,0,3,1,3,0.42,0.4242,0.88,0.5224,0,1,1
10884,10885,2012-04-03,2,1,4,16,0,2,1,1,0.62,0.6061,0.21,0.1642,145,340,485
9983,9984,2012-02-26,1,1,2,0,0,0,0,1,0.24,0.2121,0.41,0.3582,7,63,70
7013,7014,2011-10-24,4,0,10,20,0,1,1,1,0.48,0.4697,0.82,0.1045,11,118,129
12345,12346,2012-06-03,2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284,267,411,678
11897,11898,2012-05-15,2,1,5,22,0,2,1,1,0.58,0.5455,0.78,0.2239,9,74,83
4916,4917,2011-07-28,3,0,7,18,0,4,1,1,0.84,0.8182,0.56,0.2239,55,428,483
4729,4730,2011-07-20,3,0,7,23,0,3,1,1,0.76,0.7424,0.75,0.2537,26,73,99
2379,2380,2011-04-14,2,0,4,1,0,4,1,1,0.38,0.3939,0.76,0.2239,1,9,10
9105,9106,2012-01-20,1,1,1,7,0,5,1,1,0.22,0.2121,0.69,0.2239,2,183,185
5653,5654,2011-08-29,3,0,8,0,0,1,1,1,0.62,0.5909,0.73,0.1045,13,21,34
2959,2960,2011-05-08,2,0,5,5,0,0,0,2,0.44,0.4394,0.77,0.0,0,5,5
12717,12718,2012-06-19,2,1,6,2,0,2,1,2,0.6,0.5758,0.78,0.1343,1,14,15
5810,5811,2011-09-04,3,0,9,13,0,0,0,2,0.78,0.7424,0.62,0.2836,245,174,419
5277,5278,2011-08-12,3,0,8,19,0,5,1,1,0.74,0.6667,0.42,0.2239,101,284,385
5467,5468,2011-08-20,3,0,8,17,0,6,0,1,0.8,0.7424,0.49,0.19399999999999998,180,203,383
926,927,2011-02-11,1,0,2,5,0,5,1,1,0.08,0.1212,0.63,0.0896,0,4,4
13426,13427,2012-07-18,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,42,152,194
2880,2881,2011-05-04,2,0,5,22,0,3,1,1,0.38,0.3939,0.62,0.2239,9,80,89
4822,4823,2011-07-24,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,52,143,195
297,298,2011-01-13,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64
10154,10155,2012-03-04,1,1,3,4,0,0,0,2,0.34,0.3333,0.46,0.19399999999999998,3,11,14
16368,16369,2012-11-19,4,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537,21,559,580
4459,4460,2011-07-09,3,0,7,17,0,6,0,1,0.84,0.7273,0.32,0.0,160,241,401
2696,2697,2011-04-27,2,0,4,6,0,3,1,1,0.56,0.5303,0.94,0.2537,5,79,84
6652,6653,2011-10-09,4,0,10,18,0,0,0,1,0.64,0.6212,0.5,0.1045,186,228,414
17121,17122,2012-12-21,1,1,12,4,0,5,1,2,0.36,0.3182,0.71,0.4925,1,5,6
3575,3576,2011-06-02,2,0,6,21,0,4,1,1,0.66,0.6212,0.31,0.19399999999999998,33,215,248
5867,5868,2011-09-06,3,0,9,23,0,2,1,3,0.54,0.5152,0.94,0.2537,2,56,58
4799,4800,2011-07-23,3,0,7,21,0,6,0,1,0.82,0.8029999999999999,0.59,0.2239,39,115,154
2479,2480,2011-04-18,2,0,4,5,0,1,1,1,0.4,0.4091,0.76,0.0896,0,16,16
15513,15514,2012-10-13,4,1,10,14,0,6,0,1,0.48,0.4697,0.33,0.19399999999999998,243,354,597
7513,7514,2011-11-14,4,0,11,16,0,1,1,1,0.62,0.6212,0.46,0.4179,51,264,315
11892,11893,2012-05-15,2,1,5,17,0,2,1,1,0.68,0.6364,0.65,0.1045,75,603,678
1176,1177,2011-02-21,1,0,2,19,1,1,0,2,0.24,0.2121,0.87,0.3582,0,49,49
7792,7793,2011-11-26,4,0,11,7,0,6,0,1,0.26,0.2727,0.87,0.1045,4,13,17
16362,16363,2012-11-19,4,1,11,12,0,1,1,2,0.4,0.4091,0.62,0.2836,35,207,242
14908,14909,2012-09-18,3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821,27,266,293
13213,13214,2012-07-09,3,1,7,18,0,1,1,1,0.76,0.6818,0.48,0.1343,82,790,872
16570,16571,2012-11-28,4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.19399999999999998,0,4,4
8015,8016,2011-12-05,4,0,12,15,0,1,1,2,0.46,0.4545,0.72,0.0896,16,132,148
1997,1998,2011-03-29,2,0,3,2,0,2,1,1,0.24,0.2121,0.32,0.2985,0,3,3
8800,8801,2012-01-07,1,1,1,12,0,6,0,1,0.4,0.4091,0.43,0.2239,100,276,376
15993,15994,2012-11-04,4,1,11,2,0,0,0,1,0.3,0.3333,0.65,0.0,6,31,37
1887,1888,2011-03-24,2,0,3,10,0,4,1,2,0.26,0.2273,0.93,0.3284,10,55,65
4762,4763,2011-07-22,3,0,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642,30,292,322
4409,4410,2011-07-07,3,0,7,15,0,4,1,1,0.86,0.7879,0.41,0.2537,47,119,166
12172,12173,2012-05-27,2,1,5,9,0,0,0,1,0.66,0.6061,0.83,0.2239,130,140,270
10185,10186,2012-03-05,1,1,3,11,0,1,1,2,0.26,0.2727,0.56,0.1343,17,86,103
2576,2577,2011-04-22,2,0,4,6,0,5,1,1,0.34,0.3182,0.53,0.2836,2,47,49
2683,2684,2011-04-26,2,0,4,17,0,2,1,1,0.68,0.6364,0.61,0.3582,66,455,521
8584,8585,2011-12-29,1,0,12,11,0,4,1,2,0.24,0.2576,0.6,0.0896,23,99,122
5342,5343,2011-08-15,3,0,8,12,0,1,1,1,0.74,0.6818,0.58,0.2836,62,116,178
14722,14723,2012-09-10,3,1,9,15,0,1,1,1,0.66,0.6212,0.31,0.3881,115,231,346
4305,4306,2011-07-03,3,0,7,7,0,0,0,2,0.64,0.5758,0.89,0.19399999999999998,3,22,25
14395,14396,2012-08-28,3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.2537,9,29,38
15686,15687,2012-10-20,4,1,10,19,0,6,0,1,0.5,0.4848,0.45,0.1343,77,268,345
16897,16898,2012-12-11,4,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,9,248,257
14985,14986,2012-09-21,3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985,113,299,412
10033,10034,2012-02-28,1,1,2,2,0,2,1,1,0.4,0.4091,0.54,0.1045,1,2,3
3819,3820,2011-06-13,2,0,6,1,0,1,1,1,0.64,0.6061,0.73,0.2239,6,10,16
15199,15200,2012-09-30,4,1,9,12,0,0,0,1,0.62,0.6212,0.41,0.2985,206,474,680
2038,2039,2011-03-30,2,0,3,19,0,3,1,2,0.26,0.2576,0.93,0.2239,5,67,72
12407,12408,2012-06-06,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,3,7,10
9660,9661,2012-02-12,1,1,2,11,0,0,0,1,0.12,0.1061,0.42,0.2985,3,121,124
3030,3031,2011-05-11,2,0,5,4,0,3,1,2,0.48,0.4697,0.88,0.1343,0,2,2
14290,14291,2012-08-23,3,1,8,15,0,4,1,1,0.78,0.6970000000000001,0.46,0.1343,104,201,305
13226,13227,2012-07-10,3,1,7,7,0,2,1,2,0.7,0.6667,0.74,0.1045,31,489,520
4683,4684,2011-07-19,3,0,7,1,0,2,1,2,0.74,0.6970000000000001,0.66,0.1343,7,6,13
11205,11206,2012-04-17,2,1,4,2,0,2,1,1,0.56,0.5303,0.83,0.1045,1,3,4
15434,15435,2012-10-10,4,1,10,7,0,3,1,1,0.46,0.4545,0.82,0.1045,9,498,507
13222,13223,2012-07-10,3,1,7,3,0,2,1,1,0.68,0.6364,0.79,0.0,0,3,3
14192,14193,2012-08-19,3,1,8,13,0,0,0,3,0.64,0.5758,0.83,0.1343,50,112,162
13239,13240,2012-07-10,3,1,7,20,0,2,1,3,0.64,0.5758,0.83,0.2239,9,75,84
8239,8240,2011-12-14,4,0,12,23,0,3,1,1,0.32,0.3182,0.7,0.1642,3,48,51
4156,4157,2011-06-27,3,0,6,2,0,1,1,3,0.62,0.5909,0.78,0.1343,3,3,6
5069,5070,2011-08-04,3,0,8,3,0,4,1,3,0.66,0.5909,0.94,0.0896,0,3,3
9373,9374,2012-01-31,1,1,1,11,0,2,1,1,0.4,0.4091,0.37,0.2836,14,125,139
9558,9559,2012-02-08,1,1,2,5,0,3,1,1,0.24,0.2576,0.7,0.0896,0,20,20
3927,3928,2011-06-17,2,0,6,13,0,5,1,1,0.74,0.6818,0.62,0.2836,48,156,204
6322,6323,2011-09-26,4,0,9,0,0,1,1,2,0.62,0.5455,0.94,0.0,6,23,29
2822,2823,2011-05-02,2,0,5,12,0,1,1,1,0.62,0.6061,0.69,0.2239,40,147,187
15213,15214,2012-10-01,4,1,10,2,0,1,1,1,0.46,0.4545,0.72,0.0,6,6,12
14623,14624,2012-09-06,3,1,9,12,0,4,1,2,0.72,0.6970000000000001,0.79,0.2239,11,126,137
8651,8652,2012-01-01,1,1,1,6,0,0,0,1,0.26,0.2727,0.93,0.1343,1,1,2
6250,6251,2011-09-23,4,0,9,0,0,5,1,2,0.62,0.5455,0.94,0.0896,11,41,52
4719,4720,2011-07-20,3,0,7,13,0,3,1,1,0.84,0.8182,0.56,0.19399999999999998,23,97,120
2854,2855,2011-05-03,2,0,5,20,0,2,1,1,0.66,0.6212,0.61,0.19399999999999998,28,262,290
12627,12628,2012-06-15,2,1,6,8,0,5,1,1,0.6,0.5909,0.69,0.1642,44,609,653
7698,7699,2011-11-22,4,0,11,9,0,2,1,3,0.4,0.4091,0.94,0.0,2,147,149
4327,4328,2011-07-04,3,0,7,5,1,1,0,2,0.64,0.5758,0.83,0.1343,1,3,4
1271,1272,2011-02-26,1,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,1,7,8
6810,6811,2011-10-16,4,0,10,8,0,0,0,1,0.44,0.4394,0.62,0.19399999999999998,28,71,99
4771,4772,2011-07-22,3,0,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045,35,271,306
15372,15373,2012-10-07,4,1,10,17,0,0,0,3,0.4,0.4091,0.82,0.2239,35,122,157
2326,2327,2011-04-11,2,0,4,20,0,1,1,1,0.68,0.6364,0.57,0.5224,44,122,166
9948,9949,2012-02-24,1,1,2,13,0,5,1,2,0.42,0.4242,0.71,0.1045,30,153,183
2069,2070,2011-04-01,2,0,4,2,0,5,1,3,0.26,0.2576,0.93,0.19399999999999998,0,7,7
3138,3139,2011-05-15,2,0,5,16,0,0,0,1,0.64,0.6061,0.69,0.2537,158,282,440
12778,12779,2012-06-21,3,1,6,15,0,4,1,1,0.92,0.8333,0.33,0.1642,40,154,194
4377,4378,2011-07-06,3,0,7,7,0,3,1,2,0.72,0.6970000000000001,0.79,0.0,24,288,312
9769,9770,2012-02-17,1,1,2,0,0,5,1,2,0.3,0.3333,0.87,0.0,2,32,34
3463,3464,2011-05-29,2,0,5,5,0,0,0,1,0.6,0.5152,0.94,0.1642,3,3,6
2581,2582,2011-04-22,2,0,4,11,0,5,1,3,0.34,0.3333,0.66,0.19399999999999998,23,83,106
10835,10836,2012-04-01,2,1,4,14,0,0,0,2,0.48,0.4697,0.55,0.2239,283,278,561
4994,4995,2011-08-01,3,0,8,0,0,1,1,1,0.72,0.6818,0.7,0.2239,7,22,29
6799,6800,2011-10-15,4,0,10,21,0,6,0,1,0.5,0.4848,0.42,0.2239,53,115,168
2294,2295,2011-04-10,2,0,4,11,0,0,0,2,0.4,0.4091,0.87,0.1343,93,109,202
25,26,2011-01-02,1,0,1,1,0,0,0,2,0.44,0.4394,0.94,0.2537,1,16,17
13705,13706,2012-07-30,3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,6,155,161
2763,2764,2011-04-30,2,0,4,1,0,6,0,2,0.44,0.4394,0.54,0.1642,15,59,74
9931,9932,2012-02-23,1,1,2,20,0,4,1,1,0.46,0.4545,0.44,0.1343,23,246,269
1026,1027,2011-02-15,1,0,2,11,0,2,1,1,0.26,0.2424,0.25,0.2537,11,46,57
15215,15216,2012-10-01,4,1,10,4,0,1,1,1,0.42,0.4242,0.82,0.1045,0,10,10
10163,10164,2012-03-04,1,1,3,13,0,0,0,1,0.36,0.3333,0.37,0.3582,108,256,364
5235,5236,2011-08-11,3,0,8,1,0,4,1,1,0.7,0.6364,0.45,0.1343,9,17,26
13483,13484,2012-07-21,3,1,7,0,0,6,0,3,0.62,0.5758,0.83,0.2836,11,92,103
12751,12752,2012-06-20,2,1,6,12,0,3,1,1,0.86,0.8029999999999999,0.47,0.1642,30,150,180
4682,4683,2011-07-19,3,0,7,0,0,2,1,1,0.74,0.6970000000000001,0.66,0.1045,25,26,51
13015,13016,2012-07-01,3,1,7,12,0,0,0,1,0.9,0.8182,0.37,0.2239,114,319,433
13538,13539,2012-07-23,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,17,404,421
8462,8463,2011-12-24,1,0,12,6,0,6,0,2,0.3,0.303,0.75,0.1642,0,10,10
9528,9529,2012-02-06,1,1,2,23,0,1,1,1,0.3,0.303,0.65,0.1343,3,43,46
5361,5362,2011-08-16,3,0,8,7,0,2,1,1,0.64,0.6061,0.69,0.2537,18,328,346
11667,11668,2012-05-06,2,1,5,8,0,0,0,2,0.5,0.4848,0.88,0.1343,23,91,114
7305,7306,2011-11-06,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0,10,65,75
9614,9615,2012-02-10,1,1,2,13,0,5,1,2,0.3,0.3182,0.42,0.0896,22,170,192
16111,16112,2012-11-09,4,1,11,1,0,5,1,1,0.32,0.303,0.53,0.2836,3,17,20
7880,7881,2011-11-30,4,0,11,0,0,3,1,1,0.36,0.3333,0.62,0.4179,1,23,24
8991,8992,2012-01-15,1,1,1,12,0,0,0,1,0.18,0.1667,0.4,0.2985,42,192,234
4896,4897,2011-07-27,3,0,7,22,0,3,1,1,0.72,0.6667,0.48,0.0,37,143,180
9054,9055,2012-01-18,1,1,1,4,0,3,1,1,0.34,0.2879,0.46,0.5224,0,1,1
15658,15659,2012-10-19,4,1,10,15,0,5,1,1,0.64,0.6061,0.65,0.2985,93,302,395
2999,3000,2011-05-09,2,0,5,21,0,1,1,1,0.52,0.5,0.59,0.1343,28,128,156
11919,11920,2012-05-16,2,1,5,20,0,3,1,1,0.66,0.6212,0.65,0.2537,61,398,459
8621,8622,2011-12-31,1,0,12,0,0,6,0,2,0.38,0.3939,0.62,0.3284,7,37,44
15563,15564,2012-10-15,4,1,10,16,0,1,1,1,0.56,0.5303,0.64,0.2985,76,371,447
14385,14386,2012-08-27,3,1,8,14,0,1,1,1,0.8,0.7424,0.49,0.0896,66,180,246
6166,6167,2011-09-19,3,0,9,12,0,1,1,2,0.58,0.5455,0.6,0.0896,51,138,189
7931,7932,2011-12-02,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,0,1,1
8966,8967,2012-01-14,1,1,1,11,0,6,0,1,0.2,0.19699999999999998,0.4,0.19399999999999998,28,150,178
11453,11454,2012-04-27,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.4179,64,172,236
8774,8775,2012-01-06,1,1,1,10,0,5,1,1,0.26,0.2576,0.65,0.19399999999999998,14,102,116
6520,6521,2011-10-04,4,0,10,6,0,2,1,1,0.4,0.4091,0.82,0.1045,3,109,112
2296,2297,2011-04-10,2,0,4,13,0,0,0,1,0.46,0.4545,0.82,0.1045,121,142,263
9599,9600,2012-02-09,1,1,2,22,0,4,1,2,0.3,0.3333,0.56,0.0,3,104,107
17130,17131,2012-12-21,1,1,12,13,0,5,1,2,0.32,0.2879,0.39,0.4179,26,214,240
7171,7172,2011-10-31,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18,87,105
11023,11024,2012-04-09,2,1,4,11,0,1,1,1,0.52,0.5,0.27,0.4179,96,127,223
14244,14245,2012-08-21,3,1,8,17,0,2,1,1,0.74,0.6667,0.51,0.2836,92,786,878
9961,9962,2012-02-25,1,1,2,2,0,6,0,1,0.32,0.303,0.45,0.2537,1,37,38
9263,9264,2012-01-26,1,1,1,21,0,4,1,2,0.4,0.4091,0.76,0.1045,8,184,192
5872,5873,2011-09-07,3,0,9,4,0,3,1,3,0.56,0.5303,0.94,0.1642,0,4,4
13528,13529,2012-07-22,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,88,257,345
11653,11654,2012-05-05,2,1,5,18,0,6,0,2,0.66,0.6212,0.69,0.3582,156,278,434
14751,14752,2012-09-11,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,40,421,461
4200,4201,2011-06-28,3,0,6,22,0,2,1,1,0.7,0.6515,0.7,0.2985,30,104,134
15570,15571,2012-10-15,4,1,10,23,0,1,1,1,0.46,0.4545,0.63,0.2239,9,72,81
6536,6537,2011-10-04,4,0,10,22,0,2,1,1,0.5,0.4848,0.72,0.1343,8,106,114
2794,2795,2011-05-01,2,0,5,8,0,0,0,2,0.44,0.4394,0.77,0.1343,16,43,59
2868,2869,2011-05-04,2,0,5,10,0,3,1,2,0.34,0.3182,0.93,0.2836,5,26,31
7953,7954,2011-12-03,4,0,12,1,0,6,0,1,0.26,0.2576,0.65,0.19399999999999998,9,62,71
9499,9500,2012-02-05,1,1,2,17,0,0,0,1,0.32,0.3182,0.53,0.1642,31,275,306
12865,12866,2012-06-25,3,1,6,6,0,1,1,1,0.64,0.5909,0.78,0.1642,11,147,158
16855,16856,2012-12-10,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,2,3,5
16374,16375,2012-11-20,4,1,11,0,0,2,1,1,0.32,0.3333,0.7,0.1343,3,26,29
8116,8117,2011-12-09,4,0,12,20,0,5,1,1,0.3,0.3333,0.81,0.0,10,140,150
653,654,2011-01-30,1,0,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045,13,71,84
7807,7808,2011-11-26,4,0,11,22,0,6,0,2,0.38,0.3939,0.76,0.0,14,51,65
2340,2341,2011-04-12,2,0,4,10,0,2,1,3,0.5,0.4848,0.82,0.4179,6,34,40
16164,16165,2012-11-11,4,1,11,6,0,0,0,1,0.3,0.3182,0.87,0.0896,3,16,19
8095,8096,2011-12-08,4,0,12,23,0,4,1,1,0.24,0.2576,0.7,0.1045,3,58,61
11651,11652,2012-05-05,2,1,5,16,0,6,0,2,0.68,0.6364,0.65,0.3881,230,310,540
2550,2551,2011-04-21,2,0,4,4,0,4,1,2,0.44,0.4394,0.54,0.4478,2,4,6
14043,14044,2012-08-13,3,1,8,8,0,1,1,2,0.72,0.6667,0.51,0.0896,25,648,673
13798,13799,2012-08-03,3,1,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239,1,5,6
2224,2225,2011-04-07,2,0,4,13,0,4,1,2,0.52,0.5,0.48,0.0896,36,99,135
12933,12934,2012-06-28,3,1,6,2,0,4,1,1,0.66,0.6212,0.5,0.0896,1,12,13
4010,4011,2011-06-21,3,0,6,0,0,2,1,1,0.62,0.5909,0.78,0.1642,10,23,33
17032,17033,2012-12-17,4,1,12,11,0,1,1,2,0.4,0.4091,0.87,0.0896,22,148,170
9920,9921,2012-02-23,1,1,2,9,0,4,1,1,0.36,0.3333,0.81,0.2537,14,228,242
9126,9127,2012-01-21,1,1,1,4,0,6,0,3,0.16,0.19699999999999998,0.86,0.0896,0,1,1
13,14,2011-01-01,1,0,1,13,0,6,0,2,0.46,0.4545,0.72,0.2985,47,47,94
13573,13574,2012-07-24,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,110,767,877
7550,7551,2011-11-16,4,0,11,5,0,3,1,3,0.46,0.4545,0.94,0.1045,0,13,13
4497,4498,2011-07-11,3,0,7,7,0,1,1,1,0.7,0.6667,0.74,0.2537,28,289,317
15029,15030,2012-09-23,4,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,138,351,489
15922,15923,2012-11-01,4,1,11,3,0,4,1,1,0.34,0.3333,0.61,0.1343,5,10,15
15225,15226,2012-10-01,4,1,10,14,0,1,1,2,0.6,0.6212,0.43,0.1045,51,193,244
13497,13498,2012-07-21,3,1,7,14,0,6,0,2,0.6,0.5455,0.88,0.2537,121,222,343
14,15,2011-01-01,1,0,1,14,0,6,0,2,0.46,0.4545,0.72,0.2836,35,71,106
10466,10467,2012-03-17,1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896,5,3,8
6061,6062,2011-09-15,3,0,9,3,0,4,1,1,0.62,0.5909,0.73,0.0896,3,5,8
4811,4812,2011-07-24,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,42,112,154
7885,7886,2011-11-30,4,0,11,5,0,3,1,1,0.28,0.2727,0.81,0.19399999999999998,1,21,22
7547,7548,2011-11-16,4,0,11,2,0,3,1,2,0.46,0.4545,0.94,0.1045,4,6,10
11454,11455,2012-04-27,2,1,4,11,0,5,1,1,0.44,0.4394,0.38,0.3284,47,186,233
9321,9322,2012-01-29,1,1,1,7,0,0,0,1,0.2,0.2121,0.37,0.1343,0,12,12
6059,6060,2011-09-15,3,0,9,1,0,4,1,1,0.64,0.6061,0.69,0.1642,0,20,20
13290,13291,2012-07-12,3,1,7,23,0,4,1,2,0.7,0.6515,0.51,0.2239,33,178,211
3749,3750,2011-06-10,2,0,6,3,0,5,1,1,0.68,0.6364,0.69,0.1642,3,3,6
5644,5645,2011-08-28,3,0,8,15,0,0,0,1,0.78,0.6970000000000001,0.43,0.3582,155,314,469
9104,9105,2012-01-20,1,1,1,6,0,5,1,1,0.24,0.2121,0.6,0.2836,0,68,68
1852,1853,2011-03-22,2,0,3,22,0,2,1,2,0.4,0.4091,0.58,0.2537,13,57,70
5873,5874,2011-09-07,3,0,9,5,0,3,1,2,0.56,0.5303,1.0,0.1343,1,15,16
15725,15726,2012-10-22,4,1,10,10,0,1,1,1,0.5,0.4848,0.55,0.0,51,161,212
7474,7475,2011-11-13,4,0,11,1,0,0,0,2,0.36,0.3485,0.66,0.19399999999999998,13,58,71
13427,13428,2012-07-18,3,1,7,16,0,3,1,1,0.74,0.6970000000000001,0.66,0.2537,34,190,224
4335,4336,2011-07-04,3,0,7,13,1,1,0,2,0.78,0.7121,0.49,0.0,242,181,423
8278,8279,2011-12-16,4,0,12,14,0,5,1,2,0.34,0.3182,0.42,0.2239,13,115,128
10458,10459,2012-03-16,1,1,3,21,0,5,1,2,0.44,0.4394,0.94,0.0,8,144,152
9355,9356,2012-01-30,1,1,1,17,0,1,1,1,0.36,0.3485,0.21,0.19399999999999998,16,422,438
7818,7819,2011-11-27,4,0,11,9,0,0,0,1,0.46,0.4545,0.72,0.2836,21,90,111
5813,5814,2011-09-04,3,0,9,16,0,0,0,1,0.8,0.7727,0.59,0.2239,196,141,337
6792,6793,2011-10-15,4,0,10,14,0,6,0,1,0.6,0.6212,0.33,0.4627,242,230,472
11065,11066,2012-04-11,2,1,4,6,0,3,1,1,0.28,0.2879,0.56,0.1045,3,103,106
2730,2731,2011-04-28,2,0,4,16,0,4,1,1,0.62,0.5909,0.78,0.2537,42,228,270
8054,8055,2011-12-07,4,0,12,6,0,3,1,3,0.48,0.4697,1.0,0.4179,0,18,18
7840,7841,2011-11-28,4,0,11,8,0,1,1,2,0.42,0.4242,0.94,0.0,13,394,407
7110,7111,2011-10-28,4,0,10,21,0,5,1,3,0.32,0.3182,0.7,0.1642,5,69,74
16078,16079,2012-11-07,4,1,11,15,0,3,1,2,0.32,0.303,0.53,0.2985,20,178,198
726,727,2011-02-02,1,0,2,15,0,3,1,1,0.38,0.3939,0.76,0.3284,10,66,76
4355,4356,2011-07-05,3,0,7,9,0,2,1,1,0.74,0.6818,0.58,0.1343,50,177,227
8527,8528,2011-12-27,1,0,12,1,0,2,1,1,0.26,0.2727,0.7,0.1343,0,6,6
4835,4836,2011-07-25,3,0,7,9,0,1,1,1,0.8,0.8029999999999999,0.66,0.0,11,124,135
12257,12258,2012-05-30,2,1,5,22,0,3,1,1,0.66,0.6212,0.69,0.1045,26,191,217
5504,5505,2011-08-22,3,0,8,6,0,1,1,1,0.66,0.6212,0.61,0.2985,6,106,112
4345,4346,2011-07-04,3,0,7,23,1,1,0,2,0.72,0.6818,0.7,0.1045,44,94,138
16754,16755,2012-12-05,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,14,184,198
12,13,2011-01-01,1,0,1,12,0,6,0,1,0.42,0.4242,0.77,0.2836,29,55,84
2583,2584,2011-04-22,2,0,4,13,0,5,1,3,0.34,0.3333,0.87,0.19399999999999998,3,37,40
729,730,2011-02-02,1,0,2,18,0,3,1,1,0.34,0.2879,0.42,0.5522,7,175,182
12092,12093,2012-05-24,2,1,5,1,0,4,1,1,0.6,0.5455,0.88,0.0896,9,21,30
10459,10460,2012-03-16,1,1,3,22,0,5,1,2,0.44,0.4394,0.94,0.0,16,132,148
12667,12668,2012-06-17,2,1,6,0,0,0,0,1,0.56,0.5303,0.56,0.1343,31,117,148
8754,8755,2012-01-05,1,1,1,14,0,4,1,1,0.34,0.3182,0.39,0.2836,13,104,117
4136,4137,2011-06-26,3,0,6,6,0,0,0,1,0.6,0.6061,0.64,0.0,7,13,20
3088,3089,2011-05-13,2,0,5,14,0,5,1,2,0.52,0.5,0.87,0.2836,70,120,190
16624,16625,2012-11-30,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,31,170,201
13085,13086,2012-07-04,3,1,7,10,1,3,0,1,0.8,0.7273,0.46,0.0,143,304,447
1555,1556,2011-03-10,1,0,3,6,0,4,1,3,0.36,0.3333,0.0,0.3284,0,12,12
15721,15722,2012-10-22,4,1,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896,4,140,144
8533,8534,2011-12-27,1,0,12,7,0,2,1,2,0.3,0.2879,0.65,0.2836,1,79,80
5566,5567,2011-08-24,3,0,8,20,0,3,1,1,0.72,0.6667,0.58,0.2985,45,289,334
13590,13591,2012-07-25,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281
5882,5883,2011-09-07,3,0,9,14,0,3,1,3,0.6,0.5152,0.93,0.0,1,24,25
9825,9826,2012-02-19,1,1,2,8,0,0,0,2,0.24,0.2273,0.56,0.19399999999999998,8,48,56
184,185,2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22
9679,9680,2012-02-13,1,1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239,1,71,72
12338,12339,2012-06-03,2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045,6,29,35
13316,13317,2012-07-14,3,1,7,1,0,6,0,2,0.7,0.6515,0.51,0.1045,13,105,118
