,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
12286,12287,2012-06-01,2,1,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,0,4,4
14772,14773,2012-09-12,3,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,114,811,925
10968,10969,2012-04-07,2,1,4,4,0,6,0,1,0.32,0.3182,0.36,0.1642,3,4,7
2627,2628,2011-04-24,2,0,4,9,0,0,0,1,0.56,0.5303,0.88,0.2537,73,104,177
11812,11813,2012-05-12,2,1,5,9,0,6,0,1,0.54,0.5152,0.49,0.0,87,248,335
1296,1297,2011-02-27,1,0,2,4,0,0,0,1,0.24,0.2424,0.87,0.1343,0,2,2
3932,3933,2011-06-17,2,0,6,18,0,5,1,3,0.76,0.6818,0.4,0.19399999999999998,62,388,450
7098,7099,2011-10-28,4,0,10,9,0,5,1,1,0.32,0.303,0.57,0.2239,19,210,229
348,349,2011-01-16,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39
13119,13120,2012-07-05,3,1,7,20,0,4,1,2,0.86,0.7879,0.41,0.2239,78,243,321
3653,3654,2011-06-06,2,0,6,3,0,1,1,1,0.58,0.5455,0.88,0.0,2,3,5
6311,6312,2011-09-25,4,0,9,13,0,0,0,2,0.68,0.6364,0.74,0.0,122,247,369
10484,10485,2012-03-17,1,1,3,23,0,6,0,1,0.5,0.4848,0.77,0.1642,34,151,185
17258,17259,2012-12-26,1,1,12,23,0,3,1,3,0.26,0.2273,0.87,0.2985,2,8,10
5988,5989,2011-09-12,3,0,9,1,0,1,1,1,0.56,0.5303,0.88,0.0,1,11,12
7980,7981,2011-12-04,4,0,12,4,0,0,0,1,0.26,0.303,0.87,0.0,2,9,11
15908,15909,2012-10-31,4,1,10,13,0,3,1,1,0.42,0.4242,0.5,0.2239,22,191,213
10183,10184,2012-03-05,1,1,3,9,0,1,1,2,0.22,0.2576,0.6,0.0896,11,186,197
11727,11728,2012-05-08,2,1,5,20,0,2,1,2,0.64,0.6061,0.69,0.2836,40,262,302
9341,9342,2012-01-30,1,1,1,3,0,1,1,1,0.24,0.2273,0.48,0.19399999999999998,0,4,4
2966,2967,2011-05-08,2,0,5,12,0,0,0,1,0.6,0.6212,0.46,0.0896,139,243,382
14668,14669,2012-09-08,3,1,9,9,0,6,0,1,0.7,0.6667,0.74,0.3881,87,261,348
17010,17011,2012-12-16,4,1,12,13,0,0,0,2,0.38,0.3939,0.76,0.19399999999999998,67,289,356
10647,10648,2012-03-24,2,1,3,18,0,6,0,3,0.46,0.4545,0.94,0.2239,27,110,137
6055,6056,2011-09-14,3,0,9,21,0,3,1,2,0.66,0.6212,0.65,0.2239,24,189,213
1904,1905,2011-03-25,2,0,3,3,0,5,1,1,0.2,0.2273,0.69,0.1045,0,2,2
6109,6110,2011-09-17,3,0,9,3,0,6,0,1,0.46,0.4545,0.72,0.1343,7,21,28
81,82,2011-01-04,1,0,1,13,0,2,1,1,0.24,0.2273,0.56,0.19399999999999998,18,79,97
14791,14792,2012-09-13,3,1,9,12,0,4,1,1,0.68,0.6364,0.44,0.1045,57,240,297
9627,9628,2012-02-11,1,1,2,2,0,6,0,3,0.26,0.2576,0.81,0.19399999999999998,2,24,26
4317,4318,2011-07-03,3,0,7,19,0,0,0,2,0.66,0.6061,0.83,0.19399999999999998,100,83,183
15956,15957,2012-11-02,4,1,11,13,0,5,1,1,0.4,0.4091,0.43,0.3582,64,230,294
962,963,2011-02-12,1,0,2,17,0,6,0,1,0.32,0.2879,0.31,0.5224,24,113,137
7898,7899,2011-11-30,4,0,11,18,0,3,1,1,0.34,0.303,0.49,0.3284,7,369,376
14115,14116,2012-08-16,3,1,8,8,0,4,1,1,0.68,0.6364,0.61,0.19399999999999998,33,649,682
10276,10277,2012-03-09,1,1,3,6,0,5,1,2,0.4,0.4091,0.5,0.3582,2,83,85
11054,11055,2012-04-10,2,1,4,18,0,2,1,1,0.54,0.5152,0.22,0.4179,78,626,704
5723,5724,2011-08-31,3,0,8,22,0,3,1,1,0.64,0.6061,0.69,0.0,20,137,157
4982,4983,2011-07-31,3,0,7,12,0,0,0,1,0.9,0.7727,0.25,0.19399999999999998,146,192,338
7138,7139,2011-10-30,4,0,10,1,0,0,0,1,0.22,0.2121,0.87,0.2537,9,34,43
11891,11892,2012-05-15,2,1,5,16,0,2,1,1,0.68,0.6364,0.65,0.1642,74,300,374
12330,12331,2012-06-02,2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,53,185,238
9898,9899,2012-02-22,1,1,2,11,0,3,1,1,0.36,0.3485,0.66,0.1642,22,149,171
9722,9723,2012-02-15,1,1,2,1,0,3,1,1,0.34,0.3636,0.53,0.0,0,5,5
6111,6112,2011-09-17,3,0,9,5,0,6,0,1,0.46,0.4545,0.72,0.1642,2,3,5
9975,9976,2012-02-25,1,1,2,16,0,6,0,1,0.32,0.2727,0.26,0.5821,32,163,195
14670,14671,2012-09-08,3,1,9,11,0,6,0,1,0.76,0.7121,0.62,0.4478,173,405,578
10625,10626,2012-03-23,2,1,3,20,0,5,1,1,0.66,0.6212,0.47,0.1343,117,328,445
11981,11982,2012-05-19,2,1,5,10,0,6,0,1,0.56,0.5303,0.43,0.0,177,275,452
10575,10576,2012-03-21,2,1,3,18,0,3,1,1,0.6,0.5909,0.69,0.0,152,627,779
1376,1377,2011-03-02,1,0,3,15,0,3,1,1,0.54,0.5152,0.19,0.4179,19,91,110
2640,2641,2011-04-24,2,0,4,22,0,0,0,3,0.54,0.5152,1.0,0.1642,5,40,45
15965,15966,2012-11-02,4,1,11,22,0,5,1,1,0.36,0.3333,0.46,0.2537,14,135,149
7458,7459,2011-11-12,4,0,11,9,0,6,0,1,0.3,0.303,0.61,0.1642,18,142,160
6201,6202,2011-09-20,3,0,9,23,0,2,1,1,0.56,0.5303,0.94,0.0,11,70,81
3042,3043,2011-05-11,2,0,5,16,0,3,1,1,0.66,0.6212,0.39,0.0,49,240,289
9529,9530,2012-02-07,1,1,2,0,0,2,1,1,0.3,0.2879,0.7,0.19399999999999998,1,22,23
10824,10825,2012-04-01,2,1,4,3,0,0,0,2,0.34,0.3333,0.81,0.1343,4,21,25
464,465,2011-01-21,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
15558,15559,2012-10-15,4,1,10,11,0,1,1,2,0.6,0.5909,0.73,0.3881,88,175,263
10638,10639,2012-03-24,2,1,3,9,0,6,0,2,0.52,0.5,0.83,0.1343,96,153,249
13272,13273,2012-07-12,3,1,7,5,0,4,1,1,0.62,0.5909,0.73,0.1045,4,40,44
7987,7988,2011-12-04,4,0,12,11,0,0,0,1,0.34,0.3333,0.81,0.1642,48,206,254
13447,13448,2012-07-19,3,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,59,215,274
8430,8431,2011-12-22,1,0,12,22,0,4,1,3,0.36,0.3636,0.93,0.1045,0,17,17
14223,14224,2012-08-20,3,1,8,20,0,1,1,2,0.62,0.5758,0.83,0.2836,30,231,261
3294,3295,2011-05-22,2,0,5,4,0,0,0,1,0.5,0.4848,1.0,0.0,3,9,12
4911,4912,2011-07-28,3,0,7,13,0,4,1,1,0.86,0.8029999999999999,0.47,0.2537,26,126,152
10230,10231,2012-03-07,1,1,3,8,0,3,1,1,0.28,0.2576,0.61,0.2985,12,554,566
9690,9691,2012-02-13,1,1,2,17,0,1,1,1,0.36,0.3485,0.23,0.19399999999999998,8,399,407
13183,13184,2012-07-08,3,1,7,12,0,0,0,1,0.92,0.8939,0.42,0.19399999999999998,105,271,376
17356,17357,2012-12-31,1,1,12,1,0,1,1,1,0.18,0.1818,0.55,0.19399999999999998,6,13,19
298,299,2011-01-13,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40
17189,17190,2012-12-24,1,1,12,0,0,1,1,1,0.22,0.2727,0.69,0.0,0,12,12
12593,12594,2012-06-13,2,1,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985,29,209,238
5059,5060,2011-08-03,3,0,8,17,0,3,1,2,0.7,0.6667,0.79,0.0,47,378,425
13353,13354,2012-07-15,3,1,7,14,0,0,0,1,0.9,0.8182,0.37,0.2537,162,314,476
11283,11284,2012-04-20,2,1,4,8,0,5,1,1,0.44,0.4394,0.94,0.0,32,668,700
10761,10762,2012-03-29,2,1,3,12,0,4,1,1,0.5,0.4848,0.42,0.4925,64,228,292
5030,5031,2011-08-02,3,0,8,12,0,2,1,1,0.86,0.7424,0.3,0.2836,45,112,157
11569,11570,2012-05-02,2,1,5,6,0,3,1,3,0.56,0.5303,0.84,0.0,3,117,120
1460,1461,2011-03-06,1,0,3,3,0,0,0,2,0.42,0.4242,0.82,0.2985,2,9,11
1403,1404,2011-03-03,1,0,3,18,0,4,1,1,0.24,0.2121,0.35,0.3284,6,161,167
16365,16366,2012-11-19,4,1,11,15,0,1,1,1,0.44,0.4394,0.54,0.19399999999999998,44,213,257
6677,6678,2011-10-10,4,0,10,19,1,1,0,2,0.58,0.5455,0.78,0.0896,69,267,336
10293,10294,2012-03-09,1,1,3,23,0,5,1,1,0.32,0.303,0.33,0.2985,9,77,86
2395,2396,2011-04-14,2,0,4,17,0,4,1,1,0.6,0.6061,0.28,0.0,50,338,388
15323,15324,2012-10-05,4,1,10,16,0,5,1,1,0.72,0.6515,0.37,0.0,153,481,634
5095,5096,2011-08-05,3,0,8,5,0,5,1,1,0.64,0.5909,0.78,0.0896,0,16,16
11450,11451,2012-04-27,2,1,4,7,0,5,1,1,0.38,0.3939,0.5,0.2836,10,305,315
9716,9717,2012-02-14,1,1,2,19,0,2,1,2,0.36,0.3485,0.5,0.1642,11,270,281
8394,8395,2011-12-21,1,0,12,10,0,3,1,2,0.48,0.4697,0.82,0.4179,6,83,89
2406,2407,2011-04-15,2,0,4,4,1,5,0,1,0.38,0.3939,0.82,0.0896,0,3,3
4646,4647,2011-07-17,3,0,7,12,0,0,0,1,0.76,0.6970000000000001,0.55,0.2836,177,243,420
15846,15847,2012-10-27,4,1,10,11,0,6,0,1,0.56,0.5303,0.64,0.2836,197,388,585
3210,3211,2011-05-18,2,0,5,16,0,3,1,1,0.6,0.5909,0.73,0.19399999999999998,53,241,294
778,779,2011-02-04,1,0,2,21,0,5,1,2,0.24,0.2424,0.7,0.1642,2,41,43
8141,8142,2011-12-10,4,0,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,4,79,83
808,809,2011-02-06,1,0,2,3,0,0,0,1,0.26,0.2879,0.6,0.0896,3,10,13
8094,8095,2011-12-08,4,0,12,22,0,4,1,1,0.26,0.2727,0.65,0.1343,8,84,92
4101,4102,2011-06-24,3,0,6,19,0,5,1,1,0.74,0.6515,0.4,0.2239,92,293,385
11774,11775,2012-05-10,2,1,5,19,0,4,1,1,0.54,0.5152,0.37,0.3582,84,469,553
16320,16321,2012-11-17,4,1,11,18,0,6,0,1,0.36,0.3636,0.5,0.1045,34,237,271
17060,17061,2012-12-18,4,1,12,15,0,2,1,1,0.46,0.4545,0.44,0.4925,28,218,246
16450,16451,2012-11-23,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,1,3,4
3924,3925,2011-06-17,2,0,6,10,0,5,1,1,0.7,0.6515,0.58,0.19399999999999998,44,126,170
509,510,2011-01-23,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,2,17,19
6114,6115,2011-09-17,3,0,9,8,0,6,0,2,0.46,0.4545,0.77,0.2537,27,81,108
11821,11822,2012-05-12,2,1,5,18,0,6,0,2,0.66,0.6212,0.31,0.19399999999999998,164,382,546
10327,10328,2012-03-11,1,1,3,10,0,0,0,1,0.32,0.303,0.49,0.2836,71,147,218
5828,5829,2011-09-05,3,0,9,7,1,1,0,1,0.66,0.6212,0.74,0.1642,11,30,41
822,823,2011-02-06,1,0,2,17,0,0,0,1,0.34,0.3636,0.46,0.0,24,97,121
12486,12487,2012-06-09,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0.0,218,351,569
16380,16381,2012-11-20,4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642,2,146,148
77,78,2011-01-04,1,0,1,9,0,2,1,1,0.16,0.1515,0.64,0.2239,2,98,100
14730,14731,2012-09-10,3,1,9,23,0,1,1,1,0.54,0.5152,0.52,0.0,7,86,93
16776,16777,2012-12-06,4,1,12,19,0,4,1,1,0.26,0.2576,0.6,0.19399999999999998,13,360,373
7042,7043,2011-10-26,4,0,10,1,0,3,1,1,0.44,0.4394,0.67,0.2537,3,9,12
6314,6315,2011-09-25,4,0,9,16,0,0,0,1,0.7,0.6515,0.7,0.0,144,320,464
13457,13458,2012-07-19,3,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,6,62,68
17216,17217,2012-12-25,1,1,12,5,1,2,0,2,0.22,0.2273,0.93,0.1343,2,1,3
11287,11288,2012-04-20,2,1,4,12,0,5,1,1,0.58,0.5455,0.53,0.19399999999999998,102,260,362
1995,1996,2011-03-29,2,0,3,0,0,2,1,1,0.26,0.2273,0.28,0.3284,1,15,16
12389,12390,2012-06-05,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,58,118,176
11767,11768,2012-05-10,2,1,5,12,0,4,1,1,0.52,0.5,0.48,0.4179,65,207,272
4230,4231,2011-06-30,3,0,6,4,0,4,1,1,0.58,0.5455,0.64,0.1343,2,4,6
6607,6608,2011-10-07,4,0,10,21,0,5,1,1,0.5,0.4848,0.68,0.0,22,144,166
894,895,2011-02-09,1,0,2,18,0,3,1,2,0.18,0.1667,0.47,0.2985,2,168,170
10615,10616,2012-03-23,2,1,3,10,0,5,1,2,0.56,0.5303,0.88,0.1045,125,150,275
9446,9447,2012-02-03,1,1,2,12,0,5,1,1,0.34,0.3333,0.46,0.1343,25,191,216
5899,5900,2011-09-08,3,0,9,8,0,4,1,3,0.62,0.5455,0.94,0.1343,7,188,195
11856,11857,2012-05-14,2,1,5,5,0,1,1,2,0.54,0.5152,0.77,0.1642,1,25,26
9944,9945,2012-02-24,1,1,2,9,0,5,1,3,0.36,0.3333,0.81,0.2537,15,229,244
7392,7393,2011-11-09,4,0,11,15,0,3,1,1,0.52,0.5,0.45,0.2239,21,130,151
1226,1227,2011-02-24,1,0,2,5,0,4,1,1,0.2,0.2121,0.69,0.1343,1,3,4
2857,2858,2011-05-03,2,0,5,23,0,2,1,2,0.56,0.5303,0.68,0.3284,12,50,62
5316,5317,2011-08-14,3,0,8,10,0,0,0,1,0.7,0.6667,0.79,0.2239,67,116,183
7141,7142,2011-10-30,4,0,10,4,0,0,0,1,0.22,0.19699999999999998,0.8,0.3284,1,10,11
16419,16420,2012-11-21,4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0.0,8,97,105
15261,15262,2012-10-03,4,1,10,2,0,3,1,2,0.62,0.5455,0.94,0.0,2,7,9
17307,17308,2012-12-29,1,1,12,0,0,6,0,2,0.24,0.2424,0.7,0.0,1,25,26
3895,3896,2011-06-16,2,0,6,5,0,4,1,1,0.6,0.6061,0.64,0.19399999999999998,7,18,25
6309,6310,2011-09-25,4,0,9,11,0,0,0,2,0.66,0.6061,0.78,0.1343,131,230,361
11933,11934,2012-05-17,2,1,5,10,0,4,1,1,0.56,0.5303,0.52,0.2537,43,162,205
4059,4060,2011-06-23,3,0,6,1,0,4,1,1,0.72,0.6970000000000001,0.74,0.2239,5,26,31
17184,17185,2012-12-23,1,1,12,19,0,0,0,1,0.3,0.3333,0.42,0.0,4,54,58
9869,9870,2012-02-21,1,1,2,6,0,2,1,1,0.2,0.2576,0.75,0.0,3,83,86
11387,11388,2012-04-24,2,1,4,16,0,2,1,1,0.5,0.4848,0.23,0.19399999999999998,54,308,362
1366,1367,2011-03-02,1,0,3,5,0,3,1,1,0.22,0.2121,0.69,0.2239,0,5,5
6724,6725,2011-10-12,4,0,10,18,0,3,1,3,0.54,0.5152,0.94,0.1343,11,161,172
9224,9225,2012-01-25,1,1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239,1,87,88
14816,14817,2012-09-14,3,1,9,13,0,5,1,2,0.7,0.6515,0.54,0.19399999999999998,107,301,408
6821,6822,2011-10-16,4,0,10,19,0,0,0,1,0.54,0.5152,0.52,0.3881,52,181,233
708,709,2011-02-01,1,0,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343,0,64,64
8122,8123,2011-12-10,4,0,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,12,48,60
14604,14605,2012-09-05,3,1,9,17,0,3,1,1,0.76,0.7273,0.66,0.2537,83,780,863
1813,1814,2011-03-21,2,0,3,7,0,1,1,3,0.3,0.2727,0.87,0.4179,3,15,18
5611,5612,2011-08-26,3,0,8,17,0,5,1,1,0.74,0.7121,0.74,0.2537,56,433,489
2668,2669,2011-04-26,2,0,4,2,0,2,1,1,0.56,0.5303,0.83,0.3284,17,9,26
450,451,2011-01-20,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146,152
3416,3417,2011-05-27,2,0,5,6,0,5,1,1,0.64,0.6061,0.69,0.0896,8,73,81
12818,12819,2012-06-23,3,1,6,7,0,6,0,1,0.64,0.5758,0.83,0.1642,19,59,78
5057,5058,2011-08-03,3,0,8,15,0,3,1,2,0.7,0.6667,0.79,0.1343,31,87,118
8295,8296,2011-12-17,4,0,12,7,0,6,0,2,0.26,0.2576,0.56,0.2239,0,20,20
10058,10059,2012-02-29,1,1,2,3,0,3,1,1,0.28,0.303,0.7,0.0896,0,2,2
8878,8879,2012-01-10,1,1,1,19,0,2,1,1,0.38,0.3939,0.46,0.1045,11,270,281
1759,1760,2011-03-19,1,0,3,0,0,6,0,2,0.6,0.6212,0.53,0.2537,26,50,76
3255,3256,2011-05-20,2,0,5,13,0,5,1,3,0.6,0.6212,0.56,0.2836,60,172,232
8137,8138,2011-12-10,4,0,12,17,0,6,0,1,0.28,0.2576,0.36,0.3284,34,151,185
5794,5795,2011-09-03,3,0,9,21,0,6,0,1,0.68,0.6364,0.83,0.1343,71,93,164
7830,7831,2011-11-27,4,0,11,21,0,0,0,1,0.48,0.4697,0.67,0.2836,13,75,88
11519,11520,2012-04-30,2,1,4,4,0,1,1,1,0.38,0.3939,0.62,0.2537,0,2,2
15443,15444,2012-10-10,4,1,10,16,0,3,1,1,0.6,0.6212,0.4,0.2239,92,474,566
4205,4206,2011-06-29,3,0,6,3,0,3,1,2,0.66,0.6061,0.83,0.1045,2,3,5
2179,2180,2011-04-05,2,0,4,16,0,2,1,1,0.38,0.3939,0.46,0.4179,17,113,130
10608,10609,2012-03-23,2,1,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,4,6,10
514,515,2011-01-23,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,12,75,87
324,325,2011-01-15,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28
15257,15258,2012-10-02,4,1,10,22,0,2,1,2,0.62,0.5455,0.94,0.1045,28,212,240
14369,14370,2012-08-26,3,1,8,22,0,0,0,1,0.62,0.5606,0.88,0.0896,20,94,114
7326,7327,2011-11-06,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,11,77,88
3810,3811,2011-06-12,2,0,6,16,0,0,0,3,0.68,0.6364,0.83,0.2836,115,235,350
10200,10201,2012-03-06,1,1,3,2,0,2,1,1,0.2,0.19699999999999998,0.44,0.2239,0,4,4
12099,12100,2012-05-24,2,1,5,8,0,4,1,1,0.62,0.5909,0.73,0.1343,33,659,692
2356,2357,2011-04-13,2,0,4,2,0,3,1,3,0.4,0.4091,1.0,0.2985,0,2,2
2460,2461,2011-04-17,2,0,4,10,0,0,0,1,0.42,0.4242,0.44,0.4478,91,120,211
10717,10718,2012-03-27,2,1,3,16,0,2,1,1,0.42,0.4242,0.2,0.0,38,267,305
15042,15043,2012-09-23,4,1,9,23,0,0,0,2,0.5,0.4848,0.59,0.1045,30,70,100
9512,9513,2012-02-06,1,1,2,7,0,1,1,1,0.16,0.1818,0.86,0.1045,5,229,234
15575,15576,2012-10-16,4,1,10,4,0,2,1,1,0.42,0.4242,0.67,0.1642,0,7,7
2692,2693,2011-04-27,2,0,4,2,0,3,1,1,0.58,0.5455,0.88,0.2537,0,5,5
9968,9969,2012-02-25,1,1,2,9,0,6,0,3,0.22,0.19699999999999998,0.75,0.3284,15,107,122
14108,14109,2012-08-16,3,1,8,1,0,4,1,1,0.64,0.6061,0.73,0.0,3,18,21
17178,17179,2012-12-23,1,1,12,13,0,0,0,1,0.32,0.303,0.39,0.2239,63,123,186
3448,3449,2011-05-28,2,0,5,14,0,6,0,1,0.74,0.6818,0.58,0.2239,172,210,382
16703,16704,2012-12-03,4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,26,666,692
16396,16397,2012-11-20,4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0.0,7,115,122
15897,15898,2012-10-31,4,1,10,2,0,3,1,2,0.3,0.303,0.81,0.1343,0,7,7
14945,14946,2012-09-19,3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,31,198,229
2355,2356,2011-04-13,2,0,4,1,0,3,1,2,0.4,0.4091,1.0,0.2985,0,1,1
4927,4928,2011-07-29,3,0,7,5,0,5,1,1,0.72,0.7121,0.84,0.0,4,23,27
13949,13950,2012-08-09,3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.2239,72,133,205
10300,10301,2012-03-10,1,1,3,6,0,6,0,1,0.22,0.2121,0.44,0.2836,1,11,12
10675,10676,2012-03-25,2,1,3,22,0,0,0,1,0.46,0.4545,0.82,0.1343,19,92,111
10116,10117,2012-03-02,1,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836,29,176,205
1614,1615,2011-03-12,1,0,3,18,0,6,0,1,0.42,0.4242,0.54,0.1642,54,91,145
5733,5734,2011-09-01,3,0,9,8,0,4,1,1,0.62,0.5909,0.73,0.1343,31,467,498
16743,16744,2012-12-05,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,14,127,141
161,162,2011-01-08,1,0,1,0,0,6,0,2,0.18,0.19699999999999998,0.51,0.1642,1,24,25
13789,13790,2012-08-02,3,1,8,18,0,4,1,1,0.8,0.7727,0.59,0.2239,86,681,767
1419,1420,2011-03-04,1,0,3,10,0,5,1,1,0.24,0.2273,0.6,0.2537,10,56,66
5765,5766,2011-09-02,3,0,9,16,0,5,1,2,0.7,0.6515,0.61,0.1343,82,299,381
982,983,2011-02-13,1,0,2,14,0,0,0,2,0.4,0.4091,0.3,0.4179,51,110,161
9772,9773,2012-02-17,1,1,2,3,0,5,1,2,0.28,0.2879,0.93,0.1045,0,1,1
9052,9053,2012-01-18,1,1,1,2,0,3,1,2,0.44,0.4394,0.51,0.4925,1,1,2
283,284,2011-01-13,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28
730,731,2011-02-02,1,0,2,19,0,3,1,1,0.28,0.2424,0.45,0.4925,3,88,91
12921,12922,2012-06-27,3,1,6,14,0,3,1,1,0.8,0.6818,0.24,0.3582,78,192,270
11443,11444,2012-04-27,2,1,4,0,0,5,1,1,0.54,0.5152,0.68,0.5522,12,61,73
132,133,2011-01-06,1,0,1,18,0,4,1,1,0.22,0.2273,0.51,0.1343,5,158,163
3266,3267,2011-05-21,2,0,5,0,0,6,0,1,0.52,0.5,0.77,0.1045,20,78,98
16010,16011,2012-11-04,4,1,11,19,0,0,0,1,0.36,0.3333,0.43,0.2537,24,203,227
14605,14606,2012-09-05,3,1,9,18,0,3,1,1,0.76,0.7424,0.75,0.19399999999999998,82,757,839
13913,13914,2012-08-07,3,1,8,22,0,2,1,1,0.72,0.6970000000000001,0.74,0.1045,43,181,224
1420,1421,2011-03-04,1,0,3,11,0,5,1,1,0.28,0.2727,0.52,0.2239,16,73,89
13025,13026,2012-07-01,3,1,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,41,110,151
5489,5490,2011-08-21,3,0,8,15,0,0,0,1,0.7,0.6667,0.84,0.2836,17,51,68
7768,7769,2011-11-25,4,0,11,7,0,5,1,1,0.26,0.303,0.81,0.0,4,31,35
12471,12472,2012-06-08,2,1,6,20,0,5,1,1,0.72,0.6515,0.32,0.1343,117,291,408
12516,12517,2012-06-10,2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,184,337,521
7385,7386,2011-11-09,4,0,11,8,0,3,1,1,0.32,0.3485,0.93,0.0,19,437,456
8376,8377,2011-12-20,4,0,12,16,0,2,1,1,0.44,0.4394,0.54,0.0,20,218,238
3633,3634,2011-06-05,2,0,6,7,0,0,0,2,0.6,0.5909,0.73,0.2537,8,19,27
10955,10956,2012-04-06,2,1,4,15,0,5,1,1,0.5,0.4848,0.27,0.2836,218,319,537
8159,8160,2011-12-11,4,0,12,15,0,0,0,1,0.3,0.3333,0.26,0.0,47,219,266
5998,5999,2011-09-12,3,0,9,12,0,1,1,1,0.72,0.6667,0.51,0.19399999999999998,37,147,184
9620,9621,2012-02-10,1,1,2,19,0,5,1,2,0.32,0.3485,0.57,0.0,16,246,262
16999,17000,2012-12-16,4,1,12,2,0,0,0,2,0.34,0.3485,0.87,0.0896,8,79,87
16749,16750,2012-12-05,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,23,354,377
16202,16203,2012-11-12,4,1,11,20,1,1,0,2,0.52,0.5,0.77,0.2836,31,273,304
2860,2861,2011-05-04,2,0,5,2,0,3,1,3,0.5,0.4848,0.82,0.2836,0,4,4
1227,1228,2011-02-24,1,0,2,6,0,4,1,1,0.2,0.19699999999999998,0.69,0.19399999999999998,0,58,58
4708,4709,2011-07-20,3,0,7,2,0,3,1,1,0.7,0.6667,0.84,0.0,2,7,9
4977,4978,2011-07-31,3,0,7,7,0,0,0,1,0.74,0.6818,0.58,0.1343,19,26,45
3853,3854,2011-06-14,2,0,6,11,0,2,1,1,0.64,0.6212,0.41,0.2836,40,103,143
8125,8126,2011-12-10,4,0,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,0,6,6
15318,15319,2012-10-05,4,1,10,11,0,5,1,1,0.7,0.6515,0.48,0.19399999999999998,90,214,304
14314,14315,2012-08-24,3,1,8,15,0,5,1,2,0.76,0.6818,0.48,0.1343,99,251,350
12707,12708,2012-06-18,2,1,6,16,0,1,1,2,0.6,0.5909,0.73,0.19399999999999998,53,279,332
5327,5328,2011-08-14,3,0,8,21,0,0,0,3,0.6,0.5455,0.88,0.4925,51,104,155
17143,17144,2012-12-22,1,1,12,2,0,6,0,1,0.26,0.2121,0.44,0.5224,0,23,23
16057,16058,2012-11-06,4,1,11,18,0,2,1,1,0.32,0.303,0.57,0.2985,20,477,497
11145,11146,2012-04-14,2,1,4,14,0,6,0,2,0.64,0.6212,0.27,0.4478,288,372,660
1682,1683,2011-03-15,1,0,3,17,0,2,1,2,0.36,0.3485,0.62,0.19399999999999998,22,195,217
14362,14363,2012-08-26,3,1,8,15,0,0,0,3,0.64,0.5758,0.89,0.2836,132,259,391
9928,9929,2012-02-23,1,1,2,17,0,4,1,1,0.54,0.5152,0.32,0.1642,49,561,610
16402,16403,2012-11-21,4,1,11,4,0,3,1,1,0.28,0.2879,0.87,0.1045,0,10,10
16768,16769,2012-12-06,4,1,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,16,162,178
3360,3361,2011-05-24,2,0,5,22,0,2,1,3,0.62,0.5606,0.88,0.2239,26,115,141
6446,6447,2011-10-01,4,0,10,4,0,6,0,1,0.44,0.4394,0.58,0.4179,2,6,8
10117,10118,2012-03-02,1,1,3,15,0,5,1,2,0.42,0.4242,0.5,0.2985,5,73,78
6312,6313,2011-09-25,4,0,9,14,0,0,0,2,0.66,0.6061,0.78,0.0,116,231,347
